user_id,name,email,phone,address,signup_date,membership_status,loyalty_points
50,Eric Carney,eric.carney@gmail.com,(227)402-8951x7187,"31739 Randy Garden, Kimberlyfurt, NH 70447",2025-01-31,Bronze,4737
51,Jessica Holmes,jessica.holmes@outlook.com,(221)374-5961x58657,"5877 Leah Stravenue Suite 535, Robertshire, VI 29503",2023-12-15,Platinum,14555
52,Danny Morgan,moon79@hotmail.com,643.216.1172,"8996 Hernandez Isle, South Ashley, IA 65945",2024-03-06,Silver,13877
53,Crystal Robinson,crystalr@comcast.net,8504455623,"7772 Jackson Stravenue Suite 280, Port Melanieton, WV 01337",2024-04-18,Gold,854
54,Mark Perez,rain34@yahoo.com,(421)596-9379,"20387 Brown Route, Hopkinstown, AL 70259",2024-03-25,Gold,5855
55,Shannon Jones,country55@protonmail.com,647.840.7482x175,"84840 Drake Fall, North Alicebury, ID 81736",2025-06-26,Silver,7392
56,Michael Lewis,basketballlover17@protonmail.com,001-647-643-6713x695,"6156 Cunningham Square Apt. 410, South Nicholasside, NJ 07856",2024-05-06,Gold,13949
57,Timothy Duncan,tduncan@yahoo.com,5647090974,"76591 Jerry Ways, Nelsonland, TX 37250",2025-08-24,Bronze,18091
58,Richard Aguirre,inventor67@hotmail.com,239.742.1047,"PSC 9025, Box 0392, APO AP 52706",2025-05-19,Bronze,5791
59,Brent Jordan,fox256@bellsouth.net,001-621-445-6232x8588,"USNV Martin, FPO AE 74778",2024-07-06,Bronze,4931
60,John Daniel,john_daniel@bellsouth.net,374-851-7123x685,"856 Krystal Spurs Apt. 850, South Jesseland, MA 79821",2025-03-02,Bronze,19894
61,Victoria Garcia,victoria.garcia@verizon.net,7483175496,"0477 Michael Lane Suite 296, Port Christinebury, VT 10135",2025-06-12,Bronze,202
62,Gerald Hensley,ghensley@yahoo.com,+1-437-209-8593x17461,"2655 Christopher Inlet, Wardview, CT 17868",2025-03-29,Bronze,11447
63,Connor West,cwest@hotmail.com,9477113826,"8886 Anthony Knoll Apt. 995, Smithchester, MS 11602",2024-05-15,Gold,12688
64,Donald Wright,moon61@gmail.com,+1-986-992-6179x64053,"826 Dominic Hollow, Trevorland, GA 57474",2024-05-09,Bronze,4389
65,Jessica Callahan,packersfan34@sbcglobal.net,551.358.5064,"1543 Wheeler Flat Suite 124, South Martinfurt, AS 43694",2024-08-21,Bronze,2327
66,Amber Kidd,amber.kidd@att.net,513.590.0532x931,"924 Morrison Square Apt. 752, Novakport, WA 91590",2024-04-03,Silver,8004
67,Tracy House,tracy570@verizon.net,652.490.4228,"6465 Sarah Flats, Lake Katrina, AK 95818",2024-03-04,Bronze,19315
68,Carol Tucker,carol.tucker@aol.com,402-605-3950,"4167 Cynthia Garden, Donnachester, WY 49913",2023-11-02,Gold,7777
69,James Brown,racinglover79@gmail.com,3269811775,"688 Stephens Turnpike Suite 891, Port Johnstad, GA 85304",2024-02-09,Bronze,197
70,William Baker,william.baker@comcast.net,939.308.4700x76617,"6101 Walker Summit Apt. 756, Bartonshire, UT 66098",2023-12-19,Platinum,1930
71,Jordan Henderson,gamma8@msn.com,759-821-2499,"1461 Marie Stream, West Larry, NH 27615",2025-05-02,Silver,11774
72,Whitney Peters,artist77@yahoo.com,+1-984-578-9611x836,"1775 Kevin Valleys Apt. 051, Lake John, HI 72840",2025-04-25,Bronze,15087
73,Brittney Phillips,brittney.phillips@yahoo.com,(357)366-1565x45271,"3622 Foster Street Apt. 796, Smithborough, IL 36984",2024-12-02,Bronze,9339
74,Lauren Daniels,lauren_daniels@comcast.net,761-352-8098,"182 Nguyen Mount, West Emilyfort, NC 84270",2023-11-28,Gold,11589
75,Amy Silva,digital63@verizon.net,(556)304-9451x98327,"691 Bell Mount Apt. 499, Lake Dennisville, IA 40527",2024-01-03,Silver,18895
76,Sarah Moore,sigma34@outlook.com,(285)614-9368x998,"286 Carlson Ports Suite 627, New Garrett, LA 18889",2023-11-26,Silver,15708
77,Angela Lopez,angela.lopez@aol.com,8243455022,"050 Taylor Via Suite 887, Cohenchester, VT 58677",2024-01-10,Silver,17043
78,Megan Young,turbokid41@sbcglobal.net,(401)783-6675,"034 Joshua Plain, Garymouth, OK 97824",2024-08-19,Bronze,2811
79,Steve Sanchez,steve.sanchez@comcast.net,859-991-0229x0147,"819 Joseph Plains Suite 807, South Curtis, MP 86179",2024-08-31,Bronze,14243
80,Lisa Barnes,lisa76@msn.com,+1-976-643-8156x149,"74517 Kimberly Freeway Apt. 959, Martinberg, WY 27583",2024-05-05,Bronze,6546
81,Kelly Donovan,tiger956@icloud.com,4366900343,"584 Mario Squares, Keithview, PR 67926",2024-07-16,Gold,1986
82,Mike Allen,mikea@icloud.com,751-307-6226x8388,"Unit 1260 Box 4223, DPO AE 93744",2023-12-07,Silver,8338
83,Michael Evans,fun721@aol.com,(306)807-1596x9664,"672 Burton Lane, Jonesland, MO 68083",2024-10-25,Bronze,11411
84,Paul Jones,paul670@msn.com,5528975161,"7590 Jessica Mount Suite 186, South Mallory, NM 35698",2024-06-09,Bronze,2911
85,Zachary Ferrell,comet94@yahoo.com,001-468-316-4535,"8929 Kramer Springs Apt. 017, North Sarahburgh, NV 60337",2025-04-25,Bronze,1734
86,Daniel Baker,daniel.baker@yahoo.com,418.383.5523x12432,"24241 Wright Landing Apt. 064, South Diana, VT 12976",2024-02-13,Bronze,18227
87,Shirley Suarez,shirleysuarez@hotmail.com,(777)499-7995,"29387 Alan Junctions Apt. 627, East Patrickville, CT 41572",2024-08-21,Silver,8680
88,Christopher Bass,online53@outlook.com,917.974.4905x814,"62218 Chelsey Expressway Suite 532, Jensenmouth, VI 28975",2024-05-01,Silver,19360
89,Lisa Archer,larcher@msn.com,8059411998,"19656 Moody Gateway, Deannabury, OH 79275",2024-08-29,Gold,18343
90,Aimee Montoya,basketballlover91@protonmail.com,001-480-279-3597,"043 Julie Hill Apt. 376, East Victorland, NC 02082",2024-03-28,Bronze,5759
91,Matthew Mcmillan,matthew.mcmillan@icloud.com,415.718.2037x788,"Unit 5269 Box 6582, DPO AA 10068",2025-06-28,Bronze,2385
92,Brian Rodriguez,brianrodriguez@aol.com,(846)665-9051x518,"43006 Fuller Parkway, Hendersonfurt, CO 84457",2023-12-07,Silver,11111
93,Denise Jacobs,fun723@protonmail.com,392-651-9254x629,"1418 Terri Drives, Peterland, ME 92077",2023-11-14,Silver,4736
94,Christina Walters,blue968@att.net,+1-265-728-1685,"31617 Kyle Streets, North Alexander, DC 92447",2024-01-05,Silver,1802
95,John Whitehead,john_whitehead@bellsouth.net,223-757-3322x1418,"8842 Martinez Tunnel Suite 105, Nelsonland, KS 93866",2025-05-24,Silver,8155
96,Anna Henderson,galaxy65@hotmail.com,001-592-996-2229x27065,"Unit 1778 Box 5079, DPO AE 48694",2025-02-18,Bronze,8120
97,Aaron Wise,playstationlover46@outlook.com,+1-947-638-3473x597,"138 Bradley Wall, East Brandonstad, MS 20172",2024-04-28,Silver,6616
98,Deborah Figueroa,deborahfigueroa@icloud.com,001-368-386-2392x40758,"635 Robert Stravenue, Josephland, OK 49365",2025-06-07,Bronze,14257
99,Jessica Smith,jessicas@protonmail.com,812-247-8261x3750,"38061 Cline Trail, Markside, NH 01545",2025-03-05,Bronze,14486
100,Stephen Mckee,stephenmckee@outlook.com,(485)236-1530x5152,"493 Richardson Park Apt. 832, South Andrewside, MI 83855",2025-02-27,Bronze,16646
