user_id,name,email,phone,address,signup_date,membership_status,loyalty_points
31,Rebecca Henderson,employee97@aol.com,818.969.9938,"PSC 1938, Box 0262, APO AE 52535",2024-05-17,Silver,6776
32,James Ferrell,michellenolan@yahoo.com,649.364.9909x133,"400 Bradley Coves, Justinside, NC 65239",2023-12-30,Bronze,9474
33,Tricia Valencia,entertainer1@att.net,(932)681-2067,"743 Mark Street, Wongburgh, AL 97050",2023-11-15,Bronze,7526
34,Nathan Maldonado,jasonwright@msn.com,5348471349,"329 Wilcox Passage Suite 161, East Thomas, IA 01396",2025-03-11,Gold,5530
35,Debra Davidson,curtispro82@msn.com,683-624-2102,"4549 Jose Lake, North Elizabeth, NH 40714",2024-03-16,Platinum,3748
36,Jeffrey Chavez,dark30@msn.com,217.846.4887x719,"145 Jeffrey Dale Suite 279, Robertside, PW 62213",2024-06-08,Gold,13545
37,Sherri Baker,kimberlypro63@gmail.com,001-459-940-1399x0490,"91878 Miller Port, North Mariahaven, ID 75566",2024-07-09,Bronze,663
38,Cassandra Gaines,island40@gmail.com,474.729.6717x56551,"8713 Davis Pass, Stokesmouth, DC 67773",2024-10-08,Bronze,1998
39,Elizabeth Fowler,cosplay11@att.net,(274)968-0715x45168,"740 Scott Alley, New Charles, NE 45659",2023-10-14,Silver,7994
40,Brittany Farmer,ace785@hotmail.com,(903)985-9770x34824,"70462 Katie Stream, Brooksfurt, NV 49980",2025-02-12,Bronze,17879
41,Paula Moreno,santalover22@aol.com,809-332-4808,"512 Rice Stream, Port Adam, AK 39608",2024-04-25,Bronze,3304
42,Fred Smith,algorithm37@msn.com,817.912.7484,"633 Reed Harbor Apt. 106, East Jamieville, PA 04901",2024-03-26,Bronze,18237
43,Sherry Decker,nicole_russell@att.net,737.682.6398x2146,"06738 Karen Trail, East Williamport, IN 96382",2025-06-03,Bronze,13808
44,Anthony Humphrey,senior57@msn.com,9447997278,"42836 Hill Point Apt. 687, West Shellyfurt, WY 69243",2024-01-19,Gold,6585
45,Angelica Tucker,sailor9@icloud.com,988-867-5339x63605,"2462 Allen Fork Suite 270, Faulknerside, NC 18076",2023-09-30,Bronze,17675
46,Philip Cannon,hiphop76@outlook.com,(227)402-8951x7187,"51751 Brett Lane Apt. 139, South Jason, PW 44143",2024-07-16,Silver,19965
47,John Pierce,hope235@yahoo.com,(221)374-5961x58657,"31739 Randy Garden, Kimberlyfurt, NH 70447",2025-06-30,Bronze,11649
48,Shane Henderson,christinemoore@yahoo.com,643.216.1172,"5877 Leah Stravenue Suite 535, Robertshire, VI 29503",2024-08-22,Silver,1636
49,Joshua Blair,fan28@msn.com,8504455623,"8996 Hernandez Isle, South Ashley, IA 65945",2024-11-10,Silver,17082
50,Eric Carney,fusion74@live.com,(421)596-9379,"7772 Jackson Stravenue Suite 280, Port Melanieton, WV 01337",2025-04-09,Bronze,4737
51,Jessica Holmes,naughtydoglover25@yahoo.com,647.840.7482x175,"20387 Brown Route, Hopkinstown, AL 70259",2024-11-06,Platinum,14555
52,Danny Morgan,sushi55@protonmail.com,001-647-643-6713x695,"84840 Drake Fall, North Alicebury, ID 81736",2024-03-18,Silver,13877
53,Crystal Robinson,day96@verizon.net,5647090974,"6156 Cunningham Square Apt. 410, South Nicholasside, NJ 07856",2023-11-18,Gold,854
54,Mark Perez,sarah.hancock@gmail.com,239.742.1047,"76591 Jerry Ways, Nelsonland, TX 37250",2024-08-29,Gold,5855
55,Shannon Jones,lion255@outlook.com,001-621-445-6232x8588,"PSC 9025, Box 0392, APO AP 52706",2023-11-24,Silver,7392
56,Michael Lewis,americano55@hotmail.com,374-851-7123x685,"USNV Martin, FPO AE 74778",2025-05-22,Gold,13949
57,Timothy Duncan,explorer57@sbcglobal.net,7483175496,"856 Krystal Spurs Apt. 850, South Jesseland, MA 79821",2025-05-14,Bronze,18091
58,Richard Aguirre,theresacool84@msn.com,+1-437-209-8593x17461,"0477 Michael Lane Suite 296, Port Christinebury, VT 10135",2023-12-23,Bronze,5791
59,Brent Jordan,lisa.keith@sbcglobal.net,9477113826,"2655 Christopher Inlet, Wardview, CT 17868",2023-12-09,Bronze,4931
60,John Daniel,angel_doyle@protonmail.com,+1-986-992-6179x64053,"8886 Anthony Knoll Apt. 995, Smithchester, MS 11602",2023-09-15,Bronze,19894
61,Victoria Garcia,architect17@hotmail.com,551.358.5064,"826 Dominic Hollow, Trevorland, GA 57474",2023-10-23,Bronze,202
62,Gerald Hensley,lavender59@aol.com,513.590.0532x931,"1543 Wheeler Flat Suite 124, South Martinfurt, AS 43694",2025-06-11,Bronze,11447
63,Connor West,eternalspirit20@outlook.com,652.490.4228,"924 Morrison Square Apt. 752, Novakport, WA 91590",2025-05-04,Gold,12688
64,Donald Wright,megabody95@msn.com,402-605-3950,"6465 Sarah Flats, Lake Katrina, AK 95818",2024-02-25,Bronze,4389
65,Jessica Callahan,dog52@comcast.net,3269811775,"4167 Cynthia Garden, Donnachester, WY 49913",2023-12-16,Bronze,2327
66,Amber Kidd,ar21@gmail.com,939.308.4700x76617,"688 Stephens Turnpike Suite 891, Port Johnstad, GA 85304",2024-02-06,Silver,8004
67,Tracy House,martin.galvan@bellsouth.net,759-821-2499,"6101 Walker Summit Apt. 756, Bartonshire, UT 66098",2025-06-06,Bronze,19315
68,Carol Tucker,virtual96@bellsouth.net,+1-984-578-9611x836,"1461 Marie Stream, West Larry, NH 27615",2024-07-13,Gold,7777
69,James Brown,emerald253@comcast.net,(357)366-1565x45271,"1775 Kevin Valleys Apt. 051, Lake John, HI 72840",2024-06-21,Bronze,197
70,William Baker,virtual63@verizon.net,761-352-8098,"3622 Foster Street Apt. 796, Smithborough, IL 36984",2025-02-20,Platinum,1930
71,Jordan Henderson,sonyfan43@outlook.com,(556)304-9451x98327,"182 Nguyen Mount, West Emilyfort, NC 84270",2025-01-07,Silver,11774
72,Whitney Peters,fox272@protonmail.com,(285)614-9368x998,"691 Bell Mount Apt. 499, Lake Dennisville, IA 40527",2025-09-03,Bronze,15087
73,Brittney Phillips,ar59@icloud.com,8243455022,"286 Carlson Ports Suite 627, New Garrett, LA 18889",2025-01-18,Bronze,9339
74,Lauren Daniels,leah.shields@gmail.com,(401)783-6675,"050 Taylor Via Suite 887, Cohenchester, VT 58677",2023-11-10,Gold,11589
75,Amy Silva,otaku10@msn.com,859-991-0229x0147,"034 Joshua Plain, Garymouth, OK 97824",2024-12-01,Silver,18895
76,Sarah Moore,gourmet45@yahoo.com,+1-976-643-8156x149,"819 Joseph Plains Suite 807, South Curtis, MP 86179",2024-12-04,Silver,15708
77,Angela Lopez,lisaadams@aol.com,4366900343,"74517 Kimberly Freeway Apt. 959, Martinberg, WY 27583",2024-03-25,Silver,17043
78,Megan Young,myth721@aol.com,751-307-6226x8388,"584 Mario Squares, Keithview, PR 67926",2025-08-18,Bronze,2811
79,Steve Sanchez,nu2@verizon.net,(306)807-1596x9664,"Unit 1260 Box 4223, DPO AE 93744",2025-05-29,Bronze,14243
80,Lisa Barnes,kristinrodriguez@verizon.net,5528975161,"672 Burton Lane, Jonesland, MO 68083",2023-11-03,Bronze,6546
81,Kelly Donovan,future1996@yahoo.com,001-468-316-4535,"7590 Jessica Mount Suite 186, South Mallory, NM 35698",2023-09-22,Gold,1986
82,Mike Allen,monicapro37@comcast.net,418.383.5523x12432,"8929 Kramer Springs Apt. 017, North Sarahburgh, NV 60337",2023-10-26,Silver,8338
83,Michael Evans,bear704@verizon.net,(777)499-7995,"24241 Wright Landing Apt. 064, South Diana, VT 12976",2024-02-06,Bronze,11411
84,Paul Jones,michele.pro7@yahoo.com,917.974.4905x814,"29387 Alan Junctions Apt. 627, East Patrickville, CT 41572",2025-08-06,Bronze,2911
85,Zachary Ferrell,ninja46@gmail.com,8059411998,"62218 Chelsey Expressway Suite 532, Jensenmouth, VI 28975",2025-01-19,Bronze,1734
86,Daniel Baker,moon30@att.net,001-480-279-3597,"19656 Moody Gateway, Deannabury, OH 79275",2024-08-15,Bronze,18227
87,Shirley Suarez,inspiration575@gmail.com,415.718.2037x788,"043 Julie Hill Apt. 376, East Victorland, NC 02082",2025-05-26,Silver,8680
88,Christopher Bass,turbomind5@bellsouth.net,(846)665-9051x518,"Unit 5269 Box 6582, DPO AA 10068",2023-12-15,Silver,19360
89,Lisa Archer,blues56@hotmail.com,392-651-9254x629,"43006 Fuller Parkway, Hendersonfurt, CO 84457",2023-11-16,Gold,18343
90,Aimee Montoya,river55@outlook.com,+1-265-728-1685,"1418 Terri Drives, Peterland, ME 92077",2025-08-08,Bronze,5759
91,Matthew Mcmillan,ceo46@sbcglobal.net,223-757-3322x1418,"31617 Kyle Streets, North Alexander, DC 92447",2025-06-25,Bronze,2385
92,Brian Rodriguez,universe80@att.net,001-592-996-2229x27065,"8842 Martinez Tunnel Suite 105, Nelsonland, KS 93866",2025-06-11,Silver,11111
93,Denise Jacobs,cyber21@sbcglobal.net,+1-947-638-3473x597,"Unit 1778 Box 5079, DPO AE 48694",2025-05-26,Silver,4736
94,Christina Walters,jeffrey26@hotmail.com,001-368-386-2392x40758,"138 Bradley Wall, East Brandonstad, MS 20172",2024-05-20,Silver,1802
95,John Whitehead,griffin822@verizon.net,812-247-8261x3750,"635 Robert Stravenue, Josephland, OK 49365",2023-12-10,Silver,8155
96,Anna Henderson,lisa_stevens@aol.com,(485)236-1530x5152,"38061 Cline Trail, Markside, NH 01545",2023-10-09,Bronze,8120
97,Aaron Wise,peace392@bellsouth.net,872-377-9010x4328,"493 Richardson Park Apt. 832, South Andrewside, MI 83855",2024-08-29,Silver,6616
98,Deborah Figueroa,valvelover26@bellsouth.net,001-243-541-0369x71179,"0641 Alyssa Freeway, Vasquezton, FL 93778",2023-10-15,Bronze,14257
99,Jessica Smith,kevinpope@aol.com,001-724-360-9539x621,"86571 William Route, Jonesshire, AR 57515",2024-01-14,Bronze,14486
100,Stephen Mckee,jeremy_johnson@outlook.com,388.788.0670x65405,"44565 Chavez Fort, East Derekshire, CT 20870",2025-08-23,Bronze,16646
